smiles,0,1
CC(C)N(C)CC(=O)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(CCCc1ccsc1)C2,7g9y-a,7ga1-a
CN(C)c1ncc2c(n1)CCN(CCCc1ccsc1)C2,7g9y-a,7ga1-a
COc1ncnc2c1CN(C(=O)NC(C)Cc1ccsc1)CC2,7g9y-a,7ga1-a
CC(C(=O)N1CCc2nc(C3CC3)ncc2C1)c1ccsc1,7g9y-a,7ga1-a
CC(C)(C)c1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
CC(C)(C)c1ncc2c(n1)CCN(C(C(=O)O)c1ccsc1)C2,7g9y-a,7ga1-a
CCOc1ncnc2c1CN(CC(=O)N(C)Cc1ccsc1)CC2,7g9y-a,7ga1-a
O=C(Cn1ccccc1=O)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
CN1CCc2ncnc(N(C)Cc3ccsc3)c2C1,7g9y-a,7ga1-a
CN(Cc1ccsc1)C(=O)CN1CCc2ncnc(N(C)C)c2C1,7g9y-a,7ga1-a
O=C(NCCCc1ccsc1)C(=O)N1CCc2ncncc2C1,7g9y-a,7ga1-a
O=C(CCc1ccc[nH]1)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
CC(C)CCc1ncc2c(n1)CCN(C(=O)Cc1ccsc1)C2,7g9y-a,7ga1-a
O=C(C(O)c1ccsc1)N1CCc2nc(C(F)(F)F)ncc2C1,7g9y-a,7ga1-a
Sc1nc(-c2ccsc2)nc2c1CNCC2,7g9y-a,7ga1-a
CN(Cc1ccsc1)C(=O)CN1CCc2ncnc(N)c2C1,7g9y-a,7ga1-a
CN(Cc1ccsc1)C(=O)CN1CCc2ncnc(N(C)C)c2C1,7g9y-a,7ga1-a
CCOc1ncnc2c1CN(CC(=O)N(C)Cc1ccsc1)CC2,7g9y-a,7ga1-a
Oc1nc(-c2ccsc2)nc2c1CNCC2,7g9y-a,7ga1-a
CN1CCc2ncnc(N(C)Cc3ccsc3)c2C1,7g9y-a,7ga1-a
c1ncc2c(n1)CCN(Cc1csc(-c3ccsc3)n1)C2,7g9y-a,7ga1-a
c1ncc2c(n1)CCN(Cn1ccc(-c3ccsc3)n1)C2,7g9y-a,7ga1-a
CN(C)c1ncc2c(n1)CCN(CCCc1ccsc1)C2,7g9y-a,7ga1-a
CN(C)c1ncc2c(n1)CCN(C(=O)NCCCc1ccsc1)C2,7g9y-a,7ga1-a
CN(C)c1ncc2c(n1)CCN(S(=O)(=O)Cc1ccsc1)C2,7g9y-a,7ga1-a
CN(Cc1ccsc1)C(=O)CN1CCc2ncnc(N)c2C1,7g9y-a,7ga1-a
Nc1ncnc2c1CN(C(=O)NCc1ccsc1)CC2,7g9y-a,7ga1-a
CC(NC(=O)N1CCc2ncnc(N)c2C1)c1ccsc1,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)NCCSCc1ccsc1)C2,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)NCCc1ccsc1)C2,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)C(=O)Nc1ccsc1)C2,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
CC(CC(=O)Nc1ncnc2c1CNCC2)(C(=O)O)c1ccsc1,7g9y-a,7ga1-a
O=C(C(O)c1ccsc1)N1CCc2nc(C(F)(F)F)ncc2C1,7g9y-a,7ga1-a
CC(C)CCc1ncc2c(n1)CCN(C(=O)Cc1ccsc1)C2,7g9y-a,7ga1-a
